Timestamp,Sensor ID,Vehicle Count,Average Speed (km/h),Density (%)
2026-08-10 13:27:00,SENS-1008,58,67,19
2026-08-10 13:42:00,SENS-1008,214,55,71
2026-08-10 13:57:00,SENS-1008,59,63,19
2026-08-10 14:12:00,SENS-1008,75,44,25
2026-08-10 14:27:00,SENS-1008,116,47,38
2026-08-10 14:42:00,SENS-1008,79,44,26
2026-08-10 14:57:00,SENS-1008,69,49,23
2026-08-10 15:12:00,SENS-1008,164,81,54
2026-08-10 15:27:00,SENS-1008,154,43,51
2026-08-10 15:42:00,SENS-1008,69,65,23
2026-08-10 15:57:00,SENS-1008,103,46,34
2026-08-10 16:12:00,SENS-1008,188,35,62
2026-08-10 16:27:00,SENS-1008,151,35,50
2026-08-10 16:42:00,SENS-1008,268,34,89
2026-08-10 16:57:00,SENS-1008,185,38,61
2026-08-10 17:12:00,SENS-1008,325,19,100
2026-08-10 17:27:00,SENS-1008,168,11,76
2026-08-10 17:42:00,SENS-1008,128,16,62
2026-08-10 17:57:00,SENS-1008,340,19,100
2026-08-10 18:12:00,SENS-1008,225,21,75
2026-08-10 18:27:00,SENS-1008,168,17,76
2026-08-10 18:42:00,SENS-1008,245,14,100
2026-08-10 18:57:00,SENS-1008,218,22,72
2026-08-10 19:12:00,SENS-1008,226,23,75
2026-08-10 19:27:00,SENS-1008,154,28,51
2026-08-10 19:42:00,SENS-1008,218,38,72
2026-08-10 19:57:00,SENS-1008,207,16,89
2026-08-10 20:12:00,SENS-1008,61,61,20
2026-08-10 20:27:00,SENS-1008,69,66,23
2026-08-10 20:42:00,SENS-1008,112,45,37
2026-08-10 20:57:00,SENS-1008,92,69,30
2026-08-10 21:12:00,SENS-1008,82,46,27
2026-08-10 21:27:00,SENS-1008,111,55,37
2026-08-10 21:42:00,SENS-1008,57,57,19
2026-08-10 21:57:00,SENS-1008,65,48,21
2026-08-10 22:12:00,SENS-1008,55,79,18
2026-08-10 22:27:00,SENS-1008,67,57,22
2026-08-10 22:42:00,SENS-1008,71,70,23
2026-08-10 22:57:00,SENS-1008,169,45,56
2026-08-10 23:12:00,SENS-1008,56,85,18
2026-08-10 23:27:00,SENS-1008,22,80,7
2026-08-10 23:42:00,SENS-1008,56,57,18
2026-08-10 23:57:00,SENS-1008,25,62,8
2026-08-11 00:12:00,SENS-1008,41,86,13
2026-08-11 00:27:00,SENS-1008,19,70,6
2026-08-11 00:42:00,SENS-1008,37,59,12
2026-08-11 00:57:00,SENS-1008,19,65,6
2026-08-11 01:12:00,SENS-1008,35,82,11
2026-08-11 01:27:00,SENS-1008,16,87,5
2026-08-11 01:42:00,SENS-1008,48,85,16
2026-08-11 01:57:00,SENS-1008,46,66,15
2026-08-11 02:12:00,SENS-1008,16,92,5
2026-08-11 02:27:00,SENS-1008,38,73,12
2026-08-11 02:42:00,SENS-1008,10,66,3
2026-08-11 02:57:00,SENS-1008,37,52,12
2026-08-11 03:12:00,SENS-1008,49,78,16
2026-08-11 03:27:00,SENS-1008,33,82,11
2026-08-11 03:42:00,SENS-1008,60,82,20
2026-08-11 03:57:00,SENS-1008,16,68,5
2026-08-11 04:12:00,SENS-1008,19,69,6
2026-08-11 04:27:00,SENS-1008,43,57,14
2026-08-11 04:42:00,SENS-1008,20,79,6
2026-08-11 04:57:00,SENS-1008,12,69,4
2026-08-11 05:12:00,SENS-1008,14,88,4
2026-08-11 05:27:00,SENS-1008,35,86,11
2026-08-11 05:42:00,SENS-1008,21,75,7
2026-08-11 05:57:00,SENS-1008,47,71,15
2026-08-11 06:12:00,SENS-1008,145,53,48
2026-08-11 06:27:00,SENS-1008,57,65,19
2026-08-11 06:42:00,SENS-1008,99,50,33
2026-08-11 06:57:00,SENS-1008,62,40,20
2026-08-11 07:12:00,SENS-1008,287,22,95
2026-08-11 07:27:00,SENS-1008,278,16,100
2026-08-11 07:42:00,SENS-1008,199,13,86
2026-08-11 07:57:00,SENS-1008,229,18,96
2026-08-11 08:12:00,SENS-1008,276,17,100
2026-08-11 08:27:00,SENS-1008,198,21,66
2026-08-11 08:42:00,SENS-1008,332,42,100
2026-08-11 08:57:00,SENS-1008,221,28,73
2026-08-11 09:12:00,SENS-1008,228,31,76
2026-08-11 09:27:00,SENS-1008,194,25,64
2026-08-11 09:42:00,SENS-1008,426,20,100
2026-08-11 09:57:00,SENS-1008,135,43,45
2026-08-11 10:12:00,SENS-1008,79,52,26
2026-08-11 10:27:00,SENS-1008,126,64,42
2026-08-11 10:42:00,SENS-1008,98,62,32
2026-08-11 10:57:00,SENS-1008,105,40,35
2026-08-11 11:12:00,SENS-1008,137,49,45
2026-08-11 11:27:00,SENS-1008,120,46,40
2026-08-11 11:42:00,SENS-1008,56,37,18
2026-08-11 11:57:00,SENS-1008,36,73,12
2026-08-11 12:12:00,SENS-1008,102,47,34
2026-08-11 12:27:00,SENS-1008,96,49,32
2026-08-11 12:42:00,SENS-1008,135,61,45
2026-08-11 12:57:00,SENS-1008,79,51,26
2026-08-11 13:12:00,SENS-1008,153,41,51
2026-08-11 13:27:00,SENS-1008,81,30,27
2026-08-11 13:42:00,SENS-1008,133,43,44
2026-08-11 13:57:00,SENS-1008,178,63,59
2026-08-11 14:12:00,SENS-1008,111,44,37
2026-08-11 14:27:00,SENS-1008,137,67,45
2026-08-11 14:42:00,SENS-1008,112,63,37
2026-08-11 14:57:00,SENS-1008,62,59,20
2026-08-11 15:12:00,SENS-1008,92,51,30
2026-08-11 15:27:00,SENS-1008,149,40,49
2026-08-11 15:42:00,SENS-1008,133,59,44
2026-08-11 15:57:00,SENS-1008,106,53,35
2026-08-11 16:12:00,SENS-1008,95,32,31
2026-08-11 16:27:00,SENS-1008,254,14,100
2026-08-11 16:42:00,SENS-1008,240,30,80
2026-08-11 16:57:00,SENS-1008,216,15,92
2026-08-11 17:12:00,SENS-1008,229,15,96
2026-08-11 17:27:00,SENS-1008,271,10,100
2026-08-11 17:42:00,SENS-1008,289,38,96
2026-08-11 17:57:00,SENS-1008,203,27,67
2026-08-11 18:12:00,SENS-1008,231,14,97
2026-08-11 18:27:00,SENS-1008,226,22,75
2026-08-11 18:42:00,SENS-1008,233,33,77
2026-08-11 18:57:00,SENS-1008,185,22,61
2026-08-11 19:12:00,SENS-1008,205,15,88
2026-08-11 19:27:00,SENS-1008,242,30,80
2026-08-11 19:42:00,SENS-1008,356,19,100
2026-08-11 19:57:00,SENS-1008,280,42,93
2026-08-11 20:12:00,SENS-1008,82,53,27
2026-08-11 20:27:00,SENS-1008,108,39,36
2026-08-11 20:42:00,SENS-1008,90,62,30
2026-08-11 20:57:00,SENS-1008,62,44,20
2026-08-11 21:12:00,SENS-1008,64,50,21
2026-08-11 21:27:00,SENS-1008,77,46,25
2026-08-11 21:42:00,SENS-1008,60,46,20
2026-08-11 21:57:00,SENS-1008,85,42,28
2026-08-11 22:12:00,SENS-1008,73,70,24
2026-08-11 22:27:00,SENS-1008,113,74,37
2026-08-11 22:42:00,SENS-1008,77,49,25
2026-08-11 22:57:00,SENS-1008,181,69,60
2026-08-11 23:12:00,SENS-1008,33,64,11
2026-08-11 23:27:00,SENS-1008,9,66,3
2026-08-11 23:42:00,SENS-1008,15,80,5
2026-08-11 23:57:00,SENS-1008,21,78,7
2026-08-12 00:12:00,SENS-1008,17,90,5
2026-08-12 00:27:00,SENS-1008,8,91,2
2026-08-12 00:42:00,SENS-1008,45,91,15
2026-08-12 00:57:00,SENS-1008,43,96,14
2026-08-12 01:12:00,SENS-1008,22,77,7
2026-08-12 01:27:00,SENS-1008,39,51,13
2026-08-12 01:42:00,SENS-1008,21,97,7
2026-08-12 01:57:00,SENS-1008,16,70,5
2026-08-12 02:12:00,SENS-1008,31,70,10
2026-08-12 02:27:00,SENS-1008,35,87,11
2026-08-12 02:42:00,SENS-1008,26,72,8
2026-08-12 02:57:00,SENS-1008,19,85,6
2026-08-12 03:12:00,SENS-1008,25,59,8
2026-08-12 03:27:00,SENS-1008,22,68,7
2026-08-12 03:42:00,SENS-1008,14,81,4
2026-08-12 03:57:00,SENS-1008,37,79,12
2026-08-12 04:12:00,SENS-1008,17,70,5
2026-08-12 04:27:00,SENS-1008,40,90,13
2026-08-12 04:42:00,SENS-1008,18,98,6
2026-08-12 04:57:00,SENS-1008,30,64,10
2026-08-12 05:12:00,SENS-1008,57,65,19
2026-08-12 05:27:00,SENS-1008,29,83,9
2026-08-12 05:42:00,SENS-1008,42,61,14
2026-08-12 05:57:00,SENS-1008,25,63,8
2026-08-12 06:12:00,SENS-1008,51,61,17
2026-08-12 06:27:00,SENS-1008,123,64,41
2026-08-12 06:42:00,SENS-1008,53,56,17
2026-08-12 06:57:00,SENS-1008,63,55,21
2026-08-12 07:12:00,SENS-1008,185,20,61
2026-08-12 07:27:00,SENS-1008,319,38,100
2026-08-12 07:42:00,SENS-1008,376,27,100
2026-08-12 07:57:00,SENS-1008,215,34,71
2026-08-12 08:12:00,SENS-1008,127,26,42
2026-08-12 08:27:00,SENS-1008,197,17,85
2026-08-12 08:42:00,SENS-1008,283,29,94
2026-08-12 08:57:00,SENS-1008,309,26,100
2026-08-12 09:12:00,SENS-1008,179,17,79
2026-08-12 09:27:00,SENS-1008,223,12,94
2026-08-12 09:42:00,SENS-1008,185,20,61
2026-08-12 09:57:00,SENS-1008,263,17,100
2026-08-12 10:12:00,SENS-1008,53,44,17
2026-08-12 10:27:00,SENS-1008,107,52,35
2026-08-12 10:42:00,SENS-1008,80,95,26
2026-08-12 10:57:00,SENS-1008,132,46,44
2026-08-12 11:12:00,SENS-1008,67,51,22
2026-08-12 11:27:00,SENS-1008,60,64,20
2026-08-12 11:42:00,SENS-1008,50,45,16
2026-08-12 11:57:00,SENS-1008,137,59,45
2026-08-12 12:12:00,SENS-1008,32,63,10
2026-08-12 12:27:00,SENS-1008,117,60,39
2026-08-12 12:42:00,SENS-1008,178,39,59
2026-08-12 12:57:00,SENS-1008,100,46,33
2026-08-12 13:12:00,SENS-1008,65,42,21
2026-08-12 13:27:00,SENS-1008,151,51,50
2026-08-12 13:42:00,SENS-1008,127,46,42
2026-08-12 13:57:00,SENS-1008,68,55,22
2026-08-12 14:12:00,SENS-1008,155,61,51
2026-08-12 14:27:00,SENS-1008,66,61,22
2026-08-12 14:42:00,SENS-1008,89,49,29
2026-08-12 14:57:00,SENS-1008,126,40,42
2026-08-12 15:12:00,SENS-1008,130,65,43
2026-08-12 15:27:00,SENS-1008,53,50,17
2026-08-12 15:42:00,SENS-1008,64,55,21
2026-08-12 15:57:00,SENS-1008,51,55,17
2026-08-12 16:12:00,SENS-1008,179,17,79
2026-08-12 16:27:00,SENS-1008,140,17,66
2026-08-12 16:42:00,SENS-1008,187,31,62
2026-08-12 16:57:00,SENS-1008,176,25,58
2026-08-12 17:12:00,SENS-1008,169,18,76
2026-08-12 17:27:00,SENS-1008,211,30,70
2026-08-12 17:42:00,SENS-1008,179,22,59
2026-08-12 17:57:00,SENS-1008,332,23,100
2026-08-12 18:12:00,SENS-1008,282,34,94
2026-08-12 18:27:00,SENS-1008,199,12,86
2026-08-12 18:42:00,SENS-1008,280,14,100
2026-08-12 18:57:00,SENS-1008,195,11,85
2026-08-12 19:12:00,SENS-1008,190,10,83
2026-08-12 19:27:00,SENS-1008,194,18,84
2026-08-12 19:42:00,SENS-1008,288,31,96
2026-08-12 19:57:00,SENS-1008,254,24,84
2026-08-12 20:12:00,SENS-1008,63,49,21
2026-08-12 20:27:00,SENS-1008,141,48,47
2026-08-12 20:42:00,SENS-1008,77,66,25
2026-08-12 20:57:00,SENS-1008,131,45,43
2026-08-12 21:12:00,SENS-1008,94,65,31
2026-08-12 21:27:00,SENS-1008,72,38,24
2026-08-12 21:42:00,SENS-1008,51,83,17
2026-08-12 21:57:00,SENS-1008,110,49,36
2026-08-12 22:12:00,SENS-1008,108,44,36
2026-08-12 22:27:00,SENS-1008,94,31,31
2026-08-12 22:42:00,SENS-1008,87,33,28
2026-08-12 22:57:00,SENS-1008,100,42,33
2026-08-12 23:12:00,SENS-1008,46,66,15
2026-08-12 23:27:00,SENS-1008,29,57,9
2026-08-12 23:42:00,SENS-1008,30,83,10
2026-08-12 23:57:00,SENS-1008,23,64,7
2026-08-13 00:12:00,SENS-1008,18,77,6
2026-08-13 00:27:00,SENS-1008,52,76,17
2026-08-13 00:42:00,SENS-1008,40,69,13
2026-08-13 00:57:00,SENS-1008,31,107,10
2026-08-13 01:12:00,SENS-1008,51,59,17
2026-08-13 01:27:00,SENS-1008,12,68,4
2026-08-13 01:42:00,SENS-1008,30,58,10
2026-08-13 01:57:00,SENS-1008,24,62,8
2026-08-13 02:12:00,SENS-1008,22,79,7
2026-08-13 02:27:00,SENS-1008,25,58,8
2026-08-13 02:42:00,SENS-1008,49,82,16
2026-08-13 02:57:00,SENS-1008,39,74,13
2026-08-13 03:12:00,SENS-1008,36,68,12
2026-08-13 03:27:00,SENS-1008,35,85,11
2026-08-13 03:42:00,SENS-1008,24,82,8
2026-08-13 03:57:00,SENS-1008,12,73,4
2026-08-13 04:12:00,SENS-1008,42,89,14
2026-08-13 04:27:00,SENS-1008,61,74,20
2026-08-13 04:42:00,SENS-1008,31,97,10
2026-08-13 04:57:00,SENS-1008,28,76,9
2026-08-13 05:12:00,SENS-1008,50,59,16
2026-08-13 05:27:00,SENS-1008,21,101,7
2026-08-13 05:42:00,SENS-1008,13,76,4
2026-08-13 05:57:00,SENS-1008,30,75,10
2026-08-13 06:12:00,SENS-1008,110,44,36
2026-08-13 06:27:00,SENS-1008,125,55,41
2026-08-13 06:42:00,SENS-1008,124,59,41
2026-08-13 06:57:00,SENS-1008,102,68,34
2026-08-13 07:12:00,SENS-1008,139,26,46
2026-08-13 07:27:00,SENS-1008,275,24,91
2026-08-13 07:42:00,SENS-1008,316,16,100
2026-08-13 07:57:00,SENS-1008,209,16,89
2026-08-13 08:12:00,SENS-1008,268,29,89
2026-08-13 08:27:00,SENS-1008,266,28,88
2026-08-13 08:42:00,SENS-1008,247,35,82
2026-08-13 08:57:00,SENS-1008,128,31,42
2026-08-13 09:12:00,SENS-1008,193,34,64
2026-08-13 09:27:00,SENS-1008,237,28,79
2026-08-13 09:42:00,SENS-1008,276,27,92
2026-08-13 09:57:00,SENS-1008,273,12,100
2026-08-13 10:12:00,SENS-1008,48,40,16
2026-08-13 10:27:00,SENS-1008,65,46,21
2026-08-13 10:42:00,SENS-1008,170,58,56
2026-08-13 10:57:00,SENS-1008,122,52,40
2026-08-13 11:12:00,SENS-1008,155,70,51
2026-08-13 11:27:00,SENS-1008,102,53,34
2026-08-13 11:42:00,SENS-1008,122,60,40
2026-08-13 11:57:00,SENS-1008,130,43,43
2026-08-13 12:12:00,SENS-1008,134,51,44
2026-08-13 12:27:00,SENS-1008,113,53,37
2026-08-13 12:42:00,SENS-1008,109,68,36
2026-08-13 12:57:00,SENS-1008,91,55,30
2026-08-13 13:12:00,SENS-1008,58,46,19
2026-08-13 13:27:00,SENS-1008,147,72,49
2026-08-13 13:42:00,SENS-1008,107,65,35
2026-08-13 13:57:00,SENS-1008,95,60,31
2026-08-13 14:12:00,SENS-1008,105,68,35
2026-08-13 14:27:00,SENS-1008,95,61,31
2026-08-13 14:42:00,SENS-1008,36,65,12
2026-08-13 14:57:00,SENS-1008,94,39,31
2026-08-13 15:12:00,SENS-1008,45,59,15
2026-08-13 15:27:00,SENS-1008,105,51,35
2026-08-13 15:42:00,SENS-1008,109,58,36
2026-08-13 15:57:00,SENS-1008,67,51,22
2026-08-13 16:12:00,SENS-1008,122,18,60
2026-08-13 16:27:00,SENS-1008,167,18,75
2026-08-13 16:42:00,SENS-1008,200,31,66
2026-08-13 16:57:00,SENS-1008,286,20,95
2026-08-13 17:12:00,SENS-1008,169,29,56
2026-08-13 17:27:00,SENS-1008,264,24,88
2026-08-13 17:42:00,SENS-1008,233,39,77
2026-08-13 17:57:00,SENS-1008,178,10,79
2026-08-13 18:12:00,SENS-1008,237,46,79
2026-08-13 18:27:00,SENS-1008,150,21,50
2026-08-13 18:42:00,SENS-1008,184,16,81
2026-08-13 18:57:00,SENS-1008,214,21,71
2026-08-13 19:12:00,SENS-1008,338,23,100
2026-08-13 19:27:00,SENS-1008,212,26,70
2026-08-13 19:42:00,SENS-1008,227,25,75
2026-08-13 19:57:00,SENS-1008,205,29,68
2026-08-13 20:12:00,SENS-1008,129,58,43
2026-08-13 20:27:00,SENS-1008,48,48,16
2026-08-13 20:42:00,SENS-1008,51,48,17
2026-08-13 20:57:00,SENS-1008,138,61,46
2026-08-13 21:12:00,SENS-1008,109,62,36
2026-08-13 21:27:00,SENS-1008,122,59,40
2026-08-13 21:42:00,SENS-1008,94,39,31
2026-08-13 21:57:00,SENS-1008,84,58,28
2026-08-13 22:12:00,SENS-1008,96,54,32
2026-08-13 22:27:00,SENS-1008,66,57,22
2026-08-13 22:42:00,SENS-1008,155,59,51
2026-08-13 22:57:00,SENS-1008,134,37,44
2026-08-13 23:12:00,SENS-1008,27,75,9
2026-08-13 23:27:00,SENS-1008,15,71,5
2026-08-13 23:42:00,SENS-1008,17,79,5
2026-08-13 23:57:00,SENS-1008,16,89,5
2026-08-14 00:12:00,SENS-1008,15,96,5
2026-08-14 00:27:00,SENS-1008,32,85,10
2026-08-14 00:42:00,SENS-1008,18,69,6
2026-08-14 00:57:00,SENS-1008,24,75,8
2026-08-14 01:12:00,SENS-1008,31,70,10
2026-08-14 01:27:00,SENS-1008,31,97,10
2026-08-14 01:42:00,SENS-1008,22,60,7
2026-08-14 01:57:00,SENS-1008,31,75,10
2026-08-14 02:12:00,SENS-1008,35,80,11
2026-08-14 02:27:00,SENS-1008,17,75,5
2026-08-14 02:42:00,SENS-1008,30,83,10
2026-08-14 02:57:00,SENS-1008,9,66,3
2026-08-14 03:12:00,SENS-1008,47,93,15
2026-08-14 03:27:00,SENS-1008,25,75,8
2026-08-14 03:42:00,SENS-1008,58,64,19
2026-08-14 03:57:00,SENS-1008,44,96,14
2026-08-14 04:12:00,SENS-1008,44,72,14
2026-08-14 04:27:00,SENS-1008,20,57,6
2026-08-14 04:42:00,SENS-1008,20,99,6
2026-08-14 04:57:00,SENS-1008,41,104,13
2026-08-14 05:12:00,SENS-1008,41,83,13
2026-08-14 05:27:00,SENS-1008,57,85,19
2026-08-14 05:42:00,SENS-1008,36,65,12
2026-08-14 05:57:00,SENS-1008,15,54,5
2026-08-14 06:12:00,SENS-1008,74,47,24
2026-08-14 06:27:00,SENS-1008,128,46,42
2026-08-14 06:42:00,SENS-1008,63,58,21
2026-08-14 06:57:00,SENS-1008,98,77,32
2026-08-14 07:12:00,SENS-1008,163,22,54
2026-08-14 07:27:00,SENS-1008,145,14,68
2026-08-14 07:42:00,SENS-1008,200,28,66
2026-08-14 07:57:00,SENS-1008,202,31,67
2026-08-14 08:12:00,SENS-1008,218,33,72
2026-08-14 08:27:00,SENS-1008,246,16,100
2026-08-14 08:42:00,SENS-1008,223,26,74
2026-08-14 08:57:00,SENS-1008,269,32,89
2026-08-14 09:12:00,SENS-1008,253,28,84
2026-08-14 09:27:00,SENS-1008,372,11,100
2026-08-14 09:42:00,SENS-1008,231,18,97
2026-08-14 09:57:00,SENS-1008,321,27,100
2026-08-14 10:12:00,SENS-1008,137,45,45
2026-08-14 10:27:00,SENS-1008,109,40,36
2026-08-14 10:42:00,SENS-1008,112,56,37
2026-08-14 10:57:00,SENS-1008,157,62,52
2026-08-14 11:12:00,SENS-1008,89,69,29
2026-08-14 11:27:00,SENS-1008,111,48,37
2026-08-14 11:42:00,SENS-1008,64,65,21
2026-08-14 11:57:00,SENS-1008,78,65,26
2026-08-14 12:12:00,SENS-1008,116,47,38
2026-08-14 12:27:00,SENS-1008,174,56,57
2026-08-14 12:42:00,SENS-1008,104,35,34
2026-08-14 12:57:00,SENS-1008,105,43,35
2026-08-14 13:12:00,SENS-1008,71,42,23
2026-08-14 13:27:00,SENS-1008,140,41,46
2026-08-14 13:42:00,SENS-1008,127,63,42
2026-08-14 13:57:00,SENS-1008,156,40,52
2026-08-14 14:12:00,SENS-1008,90,43,30
2026-08-14 14:27:00,SENS-1008,98,68,32
2026-08-14 14:42:00,SENS-1008,74,43,24
2026-08-14 14:57:00,SENS-1008,72,51,24
2026-08-14 15:12:00,SENS-1008,151,39,50
2026-08-14 15:27:00,SENS-1008,133,67,44
2026-08-14 15:42:00,SENS-1008,84,54,28
2026-08-14 15:57:00,SENS-1008,117,40,39
2026-08-14 16:12:00,SENS-1008,141,34,47
2026-08-14 16:27:00,SENS-1008,217,22,72
2026-08-14 16:42:00,SENS-1008,292,30,97
2026-08-14 16:57:00,SENS-1008,256,36,85
2026-08-14 17:12:00,SENS-1008,315,23,100
2026-08-14 17:27:00,SENS-1008,170,41,56
2026-08-14 17:42:00,SENS-1008,236,17,98
2026-08-14 17:57:00,SENS-1008,231,24,77
2026-08-14 18:12:00,SENS-1008,258,32,86
2026-08-14 18:27:00,SENS-1008,250,18,100
2026-08-14 18:42:00,SENS-1008,264,11,100
2026-08-14 18:57:00,SENS-1008,214,35,71
2026-08-14 19:12:00,SENS-1008,192,13,84
2026-08-14 19:27:00,SENS-1008,177,26,59
2026-08-14 19:42:00,SENS-1008,264,21,88
2026-08-14 19:57:00,SENS-1008,136,35,45
2026-08-07 19:57:00,SENS-1009,290,13,100
2026-08-07 20:12:00,SENS-1009,60,51,20
2026-08-07 20:27:00,SENS-1009,140,57,46
2026-08-07 20:42:00,SENS-1009,117,49,39
2026-08-07 20:57:00,SENS-1009,52,36,17
2026-08-07 21:12:00,SENS-1009,176,64,58
2026-08-07 21:27:00,SENS-1009,131,53,43
2026-08-07 21:42:00,SENS-1009,148,71,49
2026-08-07 21:57:00,SENS-1009,142,38,47
2026-08-07 22:12:00,SENS-1009,137,55,45
2026-08-07 22:27:00,SENS-1009,104,68,34
2026-08-07 22:42:00,SENS-1009,70,49,23
2026-08-07 22:57:00,SENS-1009,43,35,14
2026-08-07 23:12:00,SENS-1009,24,78,8
2026-08-07 23:27:00,SENS-1009,56,58,18
2026-08-07 23:42:00,SENS-1009,28,72,9
2026-08-07 23:57:00,SENS-1009,26,100,8
2026-08-08 00:12:00,SENS-1009,21,92,7
2026-08-08 00:27:00,SENS-1009,18,80,6
2026-08-08 00:42:00,SENS-1009,42,79,14
2026-08-08 00:57:00,SENS-1009,44,87,14
2026-08-08 01:12:00,SENS-1009,36,73,12
2026-08-08 01:27:00,SENS-1009,48,75,16
2026-08-08 01:42:00,SENS-1009,11,62,3
2026-08-08 01:57:00,SENS-1009,35,77,11
2026-08-08 02:12:00,SENS-1009,12,61,4
2026-08-08 02:27:00,SENS-1009,33,72,11
2026-08-08 02:42:00,SENS-1009,25,56,8
2026-08-08 02:57:00,SENS-1009,35,68,11
2026-08-08 03:12:00,SENS-1009,17,69,5
2026-08-08 03:27:00,SENS-1009,26,62,8
2026-08-08 03:42:00,SENS-1009,41,66,13
2026-08-08 03:57:00,SENS-1009,11,77,3
2026-08-08 04:12:00,SENS-1009,67,87,22
2026-08-08 04:27:00,SENS-1009,12,60,4
2026-08-08 04:42:00,SENS-1009,33,64,11
2026-08-08 04:57:00,SENS-1009,38,74,12
2026-08-08 05:12:00,SENS-1009,38,78,12
2026-08-08 05:27:00,SENS-1009,28,86,9
2026-08-08 05:42:00,SENS-1009,22,65,7
2026-08-08 05:57:00,SENS-1009,14,92,4
2026-08-08 06:12:00,SENS-1009,87,53,28
2026-08-08 06:27:00,SENS-1009,137,37,45
2026-08-08 06:42:00,SENS-1009,81,51,27
2026-08-08 06:57:00,SENS-1009,84,55,28
2026-08-08 07:12:00,SENS-1009,207,25,69
2026-08-08 07:27:00,SENS-1009,158,19,72
2026-08-08 07:42:00,SENS-1009,177,42,59
2026-08-08 07:57:00,SENS-1009,321,16,100
2026-08-08 08:12:00,SENS-1009,179,14,79
2026-08-08 08:27:00,SENS-1009,188,39,62
2026-08-08 08:42:00,SENS-1009,254,31,84
2026-08-08 08:57:00,SENS-1009,197,32,65
2026-08-08 09:12:00,SENS-1009,309,9,100
2026-08-08 09:27:00,SENS-1009,199,13,86
2026-08-08 09:42:00,SENS-1009,172,11,77
2026-08-08 09:57:00,SENS-1009,196,23,65
2026-08-08 10:12:00,SENS-1009,129,72,43
2026-08-08 10:27:00,SENS-1009,86,46,28
2026-08-08 10:42:00,SENS-1009,132,62,44
2026-08-08 10:57:00,SENS-1009,116,64,38
2026-08-08 11:12:00,SENS-1009,111,44,37
2026-08-08 11:27:00,SENS-1009,105,44,35
2026-08-08 11:42:00,SENS-1009,73,69,24
2026-08-08 11:57:00,SENS-1009,97,56,32
2026-08-08 12:12:00,SENS-1009,89,49,29
2026-08-08 12:27:00,SENS-1009,114,43,38
2026-08-08 12:42:00,SENS-1009,50,62,16
2026-08-08 12:57:00,SENS-1009,168,57,56
2026-08-08 13:12:00,SENS-1009,183,61,61
2026-08-08 13:27:00,SENS-1009,79,67,26
2026-08-08 13:42:00,SENS-1009,106,60,35
2026-08-08 13:57:00,SENS-1009,108,42,36
2026-08-08 14:12:00,SENS-1009,151,42,50
2026-08-08 14:27:00,SENS-1009,179,57,59
2026-08-08 14:42:00,SENS-1009,81,56,27
2026-08-08 14:57:00,SENS-1009,66,64,22
2026-08-08 15:12:00,SENS-1009,144,54,48
2026-08-08 15:27:00,SENS-1009,99,52,33
2026-08-08 15:42:00,SENS-1009,91,42,30
2026-08-08 15:57:00,SENS-1009,83,64,27
2026-08-08 16:12:00,SENS-1009,197,24,65
2026-08-08 16:27:00,SENS-1009,198,28,66
2026-08-08 16:42:00,SENS-1009,250,36,83
2026-08-08 16:57:00,SENS-1009,220,25,73
2026-08-08 17:12:00,SENS-1009,146,32,48
2026-08-08 17:27:00,SENS-1009,249,21,83
2026-08-08 17:42:00,SENS-1009,271,23,90
2026-08-08 17:57:00,SENS-1009,190,20,63
2026-08-08 18:12:00,SENS-1009,257,43,85
2026-08-08 18:27:00,SENS-1009,240,20,80
2026-08-08 18:42:00,SENS-1009,198,38,66
2026-08-08 18:57:00,SENS-1009,318,17,100
2026-08-08 19:12:00,SENS-1009,254,28,84
2026-08-08 19:27:00,SENS-1009,238,21,79
2026-08-08 19:42:00,SENS-1009,283,14,100
2026-08-08 19:57:00,SENS-1009,316,38,100
2026-08-08 20:12:00,SENS-1009,185,53,61
2026-08-08 20:27:00,SENS-1009,89,38,29
2026-08-08 20:42:00,SENS-1009,147,67,49
2026-08-08 20:57:00,SENS-1009,65,58,21
2026-08-08 21:12:00,SENS-1009,70,63,23
2026-08-08 21:27:00,SENS-1009,154,52,51
2026-08-08 21:42:00,SENS-1009,115,72,38
2026-08-08 21:57:00,SENS-1009,70,67,23
2026-08-08 22:12:00,SENS-1009,70,39,23
2026-08-08 22:27:00,SENS-1009,134,66,44
2026-08-08 22:42:00,SENS-1009,133,45,44
2026-08-08 22:57:00,SENS-1009,111,66,37
2026-08-08 23:12:00,SENS-1009,20,70,6
2026-08-08 23:27:00,SENS-1009,25,79,8
2026-08-08 23:42:00,SENS-1009,41,63,13
2026-08-08 23:57:00,SENS-1009,11,69,3
2026-08-09 00:12:00,SENS-1009,16,91,5
2026-08-09 00:27:00,SENS-1009,36,78,12
2026-08-09 00:42:00,SENS-1009,21,92,7
2026-08-09 00:57:00,SENS-1009,22,62,7
2026-08-09 01:12:00,SENS-1009,34,60,11
2026-08-09 01:27:00,SENS-1009,8,77,2
2026-08-09 01:42:00,SENS-1009,36,70,12
2026-08-09 01:57:00,SENS-1009,12,80,4
2026-08-09 02:12:00,SENS-1009,30,66,10
2026-08-09 02:27:00,SENS-1009,34,76,11
2026-08-09 02:42:00,SENS-1009,8,91,2
2026-08-09 02:57:00,SENS-1009,31,95,10
2026-08-09 03:12:00,SENS-1009,21,99,7
